지하철역,호선명,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,1시이후 승차,1시이후 하차,총 이용객,유임승차인원,무임승차인원,유임하차인원,무임하차인원,주소,위도,경도
김포공항,9호선,16.116666666666667,0.1833333333333333,1932.7166666666667,2195.1666666666665,4191.5,13213.4,11169.466666666667,18656.5,13055.5,21696.95,10839.616666666669,19098.33333333333,9750.566666666668,18722.283333333333,11893.45,20550.516666666663,12096.566666666668,22231.15,13878.166666666666,24549.85,15750.5,23713.38333333333,18056.7,21596.616666666665,16613.683333333334,24740.1,20067.866666666665,28625.45,24578.233333333334,31296.9,18860.8,21666.35,17210.783333333333,9807.333333333334,16287.7,5976.8,14834.4,4704.316666666667,4216.133333333333,2959.616666666667,160.38333333333333,1569.9833333333331,0.95,128.06666666666666,795067.5499999998,236770.21666666667,18691.58333333333,316590.51666666666,21108.733333333334,서울 강서구 방화동 886,37.56196757232288,126.80191361988808
노들,9호선,19.416666666666668,0.4833333333333333,3301.8,253.66666666666663,5354.916666666667,1388.7833333333333,16498.583333333332,2472.983333333333,19779.95,4405.016666666666,11389.383333333331,4104.633333333333,7877.216666666666,3929.866666666667,6872.4,3548.2833333333333,7207.133333333333,4042.8,7312.983333333334,4847.65,6114.166666666667,5112.383333333333,5715.283333333334,6531.6,5975.9,7291.366666666667,6783.95,9144.866666666669,6724.55,14865.183333333332,3986.3333333333335,12557.233333333334,3180.616666666667,7864.65,2973.45,7497.05,2414.1666666666665,7364.85,917.8333333333334,4346.5,138.3,990.5833333333334,2.283333333333333,14.933333333333334,445022.4833333333,101542.36666666668,28998.25,85546.7,27028.666666666668,서울 동작구 본동 475-1,37.5126721234205,126.953096069577
노량진,9호선,206.9333333333333,1.8,14155.816666666668,2369.266666666667,21981.85,18537.45,57898.18333333333,52089.8,86225.5,75443.91666666667,48449.51666666667,42344.36666666667,31178.316666666666,28458.716666666667,30476.65,29308.116666666665,35785.35,36820.91666666666,41997.083333333336,39974.41666666666,36258.43333333333,33728.5,35798.916666666664,37339.75,39605.15,42647.01666666667,49404.51666666667,58902.21666666667,65896.15,88060.73333333334,36670.71666666667,66602.71666666666,35539.75,42244.2,43891.45,40756.71666666667,57815.85,39769.26666666667,16642.433333333334,24722.7,1404.85,5311.566666666667,5.416666666666667,159.31666666666666,1794788.799999999,704679.8833333333,82608.95,720968.0333333333,84625.43333333333,서울 동작구 노량진동 60-11,37.5135856714992,126.940893179777
당산,9호선,23.166666666666668,0.4333333333333333,7307.95,1492.3166666666666,17210.45,6433.766666666666,47864.083333333336,14933.166666666666,57306.21666666667,38599.48333333333,33820.78333333333,22664.2,25004.93333333333,15331.25,25120.35,16676.733333333334,26729.83333333333,18139.666666666668,26165.38333333333,20366.983333333334,23968.68333333333,20477.8,24039.116666666665,23066.25,26072.566666666666,26793.58333333333,33310.75,37285.45,45368.2,59498.38333333333,25807.416666666668,50092.083333333336,19931.33333333333,32180.033333333333,19049.6,31087.88333333333,16091.15,31337.35,7626.866666666667,19349.283333333333,1090.2333333333331,5013.466666666666,5.433333333333334,245.25,1201885.816666667,449528.2166666667,59386.28333333333,436255.2,54809.61666666667,서울 영등포구 당산동6가 323-1,37.5347843171332,126.902611795523
동작(현충원),9호선,9.266666666666667,0.1,1001.5,279.2,1636.0333333333333,1476.95,4879.683333333333,1694.7666666666669,6285.033333333334,3675.6,3799.483333333333,3289.7,2915.75,2880.6833333333334,3882.516666666667,2239.983333333333,3893.9,2239.833333333333,3489.616666666667,2642.8166666666666,3497.2166666666667,2491.883333333333,3897.183333333333,2370.25,3983.5,2227.95,4000.033333333333,2635.983333333333,4077.233333333333,3947.25,2059.883333333333,3147.1,1548.8333333333333,1985.4833333333331,1420.9666666666667,1975.35,1118.9,2041.6,526.8333333333334,1261.2833333333333,80.43333333333334,1115.05,0.7166666666666667,160.28333333333333,305690.11666666664,44815.25,13189.266666666666,34449.53333333333,11329.566666666668,서울 동작구 동작동 327-1,37.50297957674478,126.9803148383829
둔촌오륜,9호선,0.5135135135135135,0.054054054054054,171.32432432432432,154.2972972972973,728.8378378378378,1493.5675675675675,2762.45945945946,3117.5675675675675,3269.6216216216217,2098.5675675675675,1889.4594594594596,831.2702702702703,1204.5675675675675,726.3783783783783,1173.3513513513512,838.7567567567568,1145.6486486486488,796.8108108108108,1397.1351351351352,901.1621621621622,1441.6756756756756,898.5945945945946,1757.1351351351352,1024.162162162162,3545.162162162162,1187.6486486486488,2212.4054054054054,1618.1891891891892,2038.1891891891887,2437.7567567567567,941.7567567567568,2086.108108108108,537.5945945945946,1249.6756756756756,499.5675675675676,1200.6756756756756,341.7567567567568,1306.6216216216217,130.51351351351352,706.4054054054054,17.89189189189189,109.08108108108108,0.4594594594594595,5.243243243243243,253996.86486486497,22110.72972972973,5096.2972972972975,19689.945945945947,5098.648648648648,서울 강동구 둔촌동 227-7,37.51940803726135,127.13865206962898
등촌,9호선,6.183333333333334,0.35,4898.9,874.1833333333333,12638.283333333333,4244.516666666666,37607.91666666666,7223.883333333333,43161.1,17285.05,21374.1,12117.85,16179.416666666666,10024.333333333334,15892.233333333334,10012.7,16078.716666666667,11437.966666666667,15745.066666666668,12741.566666666668,14688.65,13689.933333333332,14554.2,16672.716666666667,16039.883333333331,18569.08333333333,16655.716666666667,22877.15,18526.43333333333,36505.93333333333,9814.3,34478.833333333336,7423.15,19615.2,6411.35,16876.8,5166.5,15770.783333333333,2395.95,10071.016666666666,410.3666666666667,2356.3166666666666,1.8,15.45,791038.3333333335,222114.05,73556.16666666667,219159.28333333333,74302.33333333333,서울 강서구 등촌동 666-94,37.550728980328884,126.86557100595411
마곡나루,9호선,4.883333333333334,0.15,3073.15,702.1333333333333,7986.833333333333,7849.6,23308.38333333333,9484.883333333331,23644.283333333333,27132.93333333333,11805.25,14788.416666666666,8659.066666666668,8640.016666666666,8895.516666666666,7518.35,10119.683333333332,8295.566666666668,10495.766666666666,8698.7,10387.05,9174.016666666666,11504.35,9679.116666666669,14259.05,10862.833333333334,21673.2,14873.05,27768.38333333333,23874.9,13196.8,23358.33333333333,10421.983333333334,14166.966666666667,10326.05,12820.816666666668,8284.95,12909.283333333333,3477.333333333333,8507.866666666667,397.55,2355.983333333333,1.0333333333333334,60.95,677351.9166666666,220231.16666666663,19459.38333333333,216627.31666666668,19127.55,서울 강서구 마곡동 760-3,37.5667126094974,126.827420928424
봉은사,9호선,6.966666666666667,0.2333333333333333,1548.6833333333334,1123.0,4723.183333333333,9274.866666666669,9002.533333333333,27901.116666666665,9558.833333333334,80008.06666666667,8359.3,55944.15,8498.183333333332,29319.33333333333,12308.716666666667,26350.68333333333,16054.633333333331,24366.916666666668,19602.016666666663,25535.6,22372.95,23137.65,26619.68333333333,20047.016666666663,32752.516666666663,18930.616666666665,48739.01666666667,20322.88333333333,79303.61666666667,22214.483333333334,43922.28333333333,16228.5,30349.7,8457.316666666668,28830.7,7146.983333333334,20330.016666666663,6202.416666666667,5648.55,3519.1833333333334,746.1833333333333,763.2666666666667,10.316666666666666,10.616666666666667,1057999.9833333334,390307.56666666665,38981.01666666667,389717.26666666666,37087.63333333333,서울 강남구 삼성동 172,37.5142554489848,127.060233935114
사평,9호선,4.366666666666666,0.0166666666666666,737.8,215.51666666666668,2412.7833333333333,2456.133333333333,8059.233333333334,4216.616666666667,9468.85,5725.766666666666,6002.366666666667,3211.333333333333,4247.35,2567.2166666666667,4109.05,2570.983333333333,4415.65,3398.1,4401.066666666667,4084.8166666666666,3925.5666666666666,4103.116666666667,4745.233333333334,4320.416666666667,6524.233333333334,5102.4,6852.4,6133.8,6631.65,8732.5,4021.783333333333,7462.883333333333,2540.3166666666666,4442.433333333333,1878.75,4228.7,1574.7333333333331,4239.1,542.45,2346.0666666666666,83.86666666666666,625.3166666666667,0.65,8.85,365278.7333333333,68155.8,15024.35,65151.0,15041.083333333334,서울 서초구 반포동 128-7,37.5042326273953,127.015272484531
삼성중앙,9호선,7.183333333333334,0.4333333333333333,821.9333333333333,369.1833333333333,2213.5,3197.833333333333,4925.05,10141.2,6031.283333333334,32812.666666666664,5166.366666666667,23485.316666666666,4657.4,9887.583333333334,5175.816666666667,6256.3,6024.9,6239.35,6856.95,6736.75,7300.95,6377.766666666666,8005.75,6176.266666666666,9768.816666666668,6563.15,15347.816666666668,7798.35,31769.166666666668,10374.183333333332,16546.783333333333,8321.3,8844.3,4940.55,7996.783333333334,4188.166666666667,5832.383333333333,4000.183333333333,2177.0,2604.1,291.68333333333334,611.3,1.3166666666666669,9.266666666666667,518760.8333333332,135922.9,19840.233333333334,141422.7,19668.5,서울 강남구 삼성동 111-147,37.5129614511319,127.053043676912
삼전,9호선,7.27027027027027,0.2702702702702703,3291.108108108108,384.8108108108109,5894.864864864865,2180.9189189189187,15763.918918918918,3196.7297297297296,24798.432432432437,8379.351351351352,16032.405405405403,6198.8378378378375,8948.918918918918,4784.8378378378375,7687.486486486487,4734.891891891892,8065.459459459459,5440.675675675676,8270.567567567568,6077.783783783784,7300.7027027027025,6646.486486486487,7198.567567567568,7260.351351351352,7836.756756756757,9145.864864864863,9038.027027027028,13127.864864864863,11073.81081081081,20437.945945945947,6261.0,18673.567567567567,4924.513513513513,11225.567567567568,4125.189189189189,10775.378378378378,3579.243243243244,10109.864864864863,1295.7297297297298,6984.459459459459,146.78378378378378,1371.2972972972973,0.8918918918918919,108.54054054054056,520789.1891891891,133138.56756756757,28403.08108108108,129550.64864864864,27695.64864864865,서울 송파구 잠실동 347,37.504549097056476,127.08736363126373
샛강,9호선,11.266666666666667,0.0666666666666666,963.2,907.7,1987.9333333333332,4295.6,4423.333333333333,13718.116666666669,5569.25,27901.966666666667,4424.766666666666,13643.2,4431.0,7756.05,5322.816666666667,7131.383333333333,5753.75,6450.4,6618.666666666667,6722.033333333334,7199.566666666667,6812.716666666666,8552.783333333333,6449.866666666667,9773.15,7011.466666666666,15622.716666666667,8573.616666666667,26315.716666666667,11607.65,11106.433333333332,8132.333333333333,8623.316666666668,4393.583333333333,8643.816666666668,3462.333333333333,6436.95,3448.0333333333333,2897.483333333333,1990.7833333333333,460.6166666666667,670.4333333333333,1.1,106.01666666666668,498231.4833333333,121351.98333333334,23787.65,127338.55,23846.8,서울 영등포구 여의도동 5-6,37.51737287009036,126.9283750591322
석촌,9호선,3.5945945945945947,0.2702702702702703,2632.6216216216217,176.75675675675674,7248.189189189189,1712.6486486486488,19440.432432432437,3983.810810810811,24346.62162162162,8377.72972972973,16130.702702702703,8028.486486486487,9804.648648648648,5983.8378378378375,9043.621621621622,5979.756756756757,9632.54054054054,6625.783783783784,9891.675675675677,7573.918918918919,9053.675675675677,7379.918918918919,9275.918918918918,8124.864864864865,10624.864864864863,9669.864864864863,12152.72972972973,13144.27027027027,13625.27027027027,21503.35135135135,8475.0,19096.054054054053,7197.756756756757,10536.27027027027,7546.675675675676,10782.405405405403,6277.756756756757,10314.27027027027,2137.027027027027,5040.540540540541,265.9189189189189,835.081081081081,1.2162162162162162,10.18918918918919,561689.7837837839,168498.54054054053,26309.91891891892,142555.35135135136,22324.72972972973,서울 송파구 석촌동 209,37.5054141216925,127.107004062699
석촌고분,9호선,4.675675675675675,0.2432432432432432,2073.783783783784,270.7837837837838,4397.810810810811,1775.8648648648648,12782.891891891892,3617.7297297297296,20890.83783783784,9518.864864864863,13249.216216216217,7093.378378378378,7833.135135135135,4523.054054054054,7060.72972972973,4364.675675675676,7439.756756756757,5034.2972972972975,7309.7027027027025,5945.351351351352,6668.540540540541,5909.702702702703,6733.8378378378375,6850.486486486487,7658.918918918919,7959.081081081081,8638.027027027027,10649.513513513511,10942.108108108108,17849.864864864863,5681.945945945946,15264.783783783783,4193.945945945946,10062.18918918919,3913.3783783783774,9116.945945945949,3187.5405405405404,8250.378378378378,1070.7837837837835,5078.2972972972975,115.5945945945946,897.5675675675676,0.8918918918918919,20.027027027027028,483902.3783783784,114789.51351351352,27058.54054054054,113162.08108108108,26891.0,서울 송파구 삼전동 157-1,37.50246245994369,127.0965081858022
선유도,9호선,1.6666666666666667,0.0,1980.2333333333331,1056.7833333333333,5260.0,4435.0,17652.5,10321.566666666668,19764.08333333333,37161.13333333333,9648.533333333333,15574.6,7069.483333333334,6962.566666666667,7446.183333333333,6637.45,8117.55,6483.65,8137.833333333333,7551.516666666666,8080.833333333333,7660.05,9000.1,8036.7,10818.133333333331,9115.2,16758.933333333334,10253.833333333334,33136.01666666667,17614.016666666666,13257.1,14900.283333333333,7471.516666666666,8535.1,6571.1,7578.066666666667,4852.133333333333,7384.333333333333,1983.45,4435.066666666667,260.03333333333336,1156.2333333333331,0.9833333333333332,33.583333333333336,592061.6333333332,173201.9,24066.5,169353.53333333333,23533.2,서울 영등포구 양평동5가 66-1,37.53815865606546,126.89333386450167
선정릉,9호선,3.583333333333333,0.2,1036.1833333333334,885.0333333333333,3528.0666666666666,4977.166666666667,8108.983333333334,13271.616666666669,8940.9,44049.45,6712.266666666666,35852.85,5940.833333333333,15977.066666666668,6915.6,10842.633333333331,8250.733333333334,9941.0,9273.3,11066.066666666668,10165.266666666666,10257.783333333333,11235.5,9384.516666666666,13516.416666666666,9523.333333333334,20512.88333333333,10747.416666666666,41872.41666666666,13257.25,24651.016666666663,10643.433333333332,13407.716666666667,6722.633333333333,12513.116666666669,6635.216666666666,10224.1,6204.3,3534.583333333333,3708.5666666666666,473.7,1168.0666666666666,1.95,16.266666666666666,657857.4833333334,200589.86666666667,20229.25,214733.36666666667,20398.5,서울 강남구 삼성동 111-114,37.5109326388803,127.043627289129
송파나루,9호선,1.351351351351351,0.054054054054054,1579.972972972973,168.24324324324326,2981.837837837838,1535.5945945945946,9570.837837837838,2827.6216216216217,13094.945945945949,7940.756756756757,8493.837837837838,6073.72972972973,5090.675675675676,4227.054054054054,4976.972972972973,4875.1621621621625,5327.351351351352,5524.945945945946,5696.1621621621625,6432.4324324324325,5485.783783783784,5804.702702702703,5726.702702702703,6223.648648648648,6012.405405405405,7778.567567567567,7242.675675675676,10115.783783783783,10082.135135135137,15882.72972972973,5608.540540540541,13105.054054054051,5199.72972972973,6111.054054054054,5547.756756756757,5841.0,4137.0,5419.459459459459,1266.054054054054,3396.162162162162,151.51351351351352,542.8108108108108,1.054054054054054,6.324324324324325,435109.4324324326,92611.27027027028,20664.027027027027,98755.91891891892,21076.972972972973,서울 송파구 방이동 2,37.51101671275264,127.11266171422027
신논현,9호선,33.516666666666666,0.15,5085.75,1595.6,13488.316666666668,16566.5,31487.016666666663,43167.98333333333,41520.833333333336,91875.46666666666,29109.08333333333,88541.93333333333,24431.15,49187.96666666667,28414.7,41412.41666666666,34361.11666666667,41306.11666666667,39433.23333333333,46816.316666666666,41740.61666666667,43834.95,46866.68333333333,43001.8,55472.41666666666,46777.083333333336,73976.23333333334,59609.96666666667,106075.28333333334,92030.15,77488.23333333334,70154.11666666667,59064.0,33506.4,66125.11666666667,27682.63333333333,62408.833333333336,23677.43333333333,28532.25,14304.616666666669,4251.116666666667,3486.9166666666665,8.416666666666666,369.78333333333336,1950186.7166666668,818180.6333333333,51193.28333333333,830504.6166666667,48401.68333333333,서울 강남구 역삼동 800,37.504811111562,127.025492036104
신목동,9호선,1.9333333333333331,0.0666666666666666,1813.2166666666667,326.53333333333336,5924.433333333333,1678.2666666666669,18068.716666666667,3023.8,17476.366666666665,5364.083333333333,8525.15,3223.1666666666665,5940.533333333334,2511.9166666666665,5294.45,2752.3,5333.883333333333,3284.866666666667,5023.75,4121.366666666667,4408.4,4199.65,4558.15,4611.266666666666,5403.65,5631.833333333333,6360.033333333334,7323.983333333334,6434.433333333333,12731.433333333332,3228.4666666666667,11595.116666666669,2379.766666666667,7003.35,2093.55,6826.45,1893.2,6909.566666666667,750.1666666666666,4503.1,147.35,1216.3833333333334,1.2,47.23333333333333,411853.0333333334,93186.03333333334,17874.766666666666,82193.81666666667,16691.916666666668,서울 양천구 목동 136-2,37.5442883741577,126.883095790252
신반포,9호선,0.7666666666666667,0.0333333333333333,545.6666666666666,381.35,1987.4666666666667,3487.3166666666666,6083.816666666667,6531.633333333333,8104.433333333333,9015.95,5782.816666666667,6087.783333333334,4244.716666666666,4332.45,4182.516666666666,3641.75,4699.55,3767.366666666667,5076.266666666666,4914.816666666667,4631.166666666667,4512.95,5740.583333333333,4928.55,7671.666666666667,5271.716666666666,8371.233333333334,6002.916666666667,8753.816666666668,8256.016666666666,5241.35,7023.883333333333,3805.766666666667,3939.133333333333,3445.85,3602.616666666667,2506.233333333333,3707.15,863.4833333333333,2163.5666666666666,102.65,527.9166666666666,0.65,9.066666666666666,385854.9000000001,71867.41666666667,19975.05,71820.36666666667,20285.566666666666,서울 서초구 반포동 128-1,37.5035091412544,126.996082392175
신방화,9호선,5.516666666666667,0.0666666666666666,4853.25,700.25,12443.9,2883.383333333333,30170.016666666663,5260.666666666667,29172.983333333334,11473.283333333333,16151.15,6569.116666666667,11818.9,5464.5,10569.833333333334,6004.5,10965.566666666668,7263.05,10725.8,8048.033333333334,9426.433333333332,8538.933333333332,9853.866666666669,10767.066666666668,11177.2,12369.3,9938.2,15010.3,10682.083333333334,24787.066666666666,6242.45,24562.216666666667,5007.2,14929.766666666666,4183.333333333333,13312.6,3279.1,13008.133333333331,1334.35,9048.266666666666,189.0,2522.833333333333,1.0166666666666666,25.23333333333333,612646.2166666666,167505.5,40685.65,161818.83333333334,40729.73333333333,서울 강서구 방화동 217-156,37.56748745669626,126.81723757150974
양천향교,9호선,4.016666666666667,0.0333333333333333,4247.266666666666,945.2166666666668,9584.266666666666,6505.166666666667,27667.4,8809.5,27267.533333333333,29530.6,15044.9,13335.066666666668,11051.083333333334,7845.916666666667,11014.65,7420.133333333333,12135.466666666667,8478.816666666668,11781.85,8710.2,11075.233333333334,9669.65,11724.033333333333,10068.966666666667,14001.7,11603.75,17556.716666666667,15110.333333333334,25621.43333333333,23196.066666666666,10769.866666666669,24245.9,6915.833333333333,15912.416666666666,6344.933333333333,14387.033333333333,4495.216666666666,14499.416666666666,1842.4333333333332,9843.516666666666,280.93333333333334,2530.366666666667,1.1,34.68333333333333,685017.1166666668,201967.1,38460.76666666667,204534.3333333333,38148.41666666666,서울 강서구 가양동 159-3,37.5680808809647,126.841978835328
언주,9호선,10.483333333333333,0.5666666666666667,1435.85,780.9333333333333,2723.1,6551.1,5864.933333333333,14411.466666666667,8566.483333333334,46242.816666666666,7740.55,37321.316666666666,7926.933333333333,16968.1,9452.183333333332,11092.25,10898.55,10117.533333333333,10986.2,12155.766666666666,12456.1,10970.75,14079.25,10135.283333333333,16998.3,10125.15,27454.9,10982.9,45929.11666666667,13567.633333333331,24097.43333333333,11042.316666666668,13625.733333333334,6997.666666666667,12489.9,6399.3,9250.416666666666,5621.45,3422.9166666666665,3772.633333333333,404.3833333333333,1128.35,1.9333333333333331,25.866666666666667,694133.2999999998,222224.88333333333,23590.766666666663,223222.45,23188.7,서울 강남구 논현동 279-165,37.5073353959717,127.033970921595
여의도,9호선,7.35,0.0833333333333333,2308.0666666666666,2055.5333333333333,4043.6666666666665,19573.0,8291.3,104878.15,10701.6,138705.55,10908.233333333334,53520.8,12093.933333333332,23908.83333333333,17191.5,23431.43333333333,17624.883333333335,22334.266666666663,22269.35,25251.95,23881.45,21408.166666666668,29191.33333333333,20140.766666666663,38048.3,19910.8,89468.76666666666,21394.766666666663,131782.0,26121.2,59619.43333333333,18526.15,42043.95,10131.65,39536.71666666667,8288.733333333334,25860.866666666665,7735.116666666667,8549.7,4629.8,1113.1333333333334,1353.9333333333334,1.7,77.73333333333333,1369822.15,554320.7166666667,40216.51666666667,536444.7333333333,36933.68333333333,서울 영등포구 여의도동 2-6,37.5211700890445,126.92466104293
염창,9호선,17.483333333333334,0.1666666666666666,10628.433333333332,666.7166666666667,25306.4,5436.316666666667,70816.25,8103.433333333333,78185.03333333334,20614.25,41998.75,11911.183333333332,26447.58333333333,9883.066666666668,23012.066666666666,10479.416666666666,23293.75,13037.016666666666,22025.75,14503.883333333331,18259.816666666666,16336.433333333332,17269.833333333332,20662.983333333334,18640.65,24960.93333333333,21396.033333333333,35199.2,24969.866666666665,61991.333333333336,13615.95,60776.16666666666,10098.05,38196.71666666667,8972.516666666666,34071.1,7069.033333333334,34764.61666666667,3219.633333333333,22335.016666666663,477.7166666666666,5349.8,2.6,311.81666666666666,1117221.2666666666,405617.3333333333,60105.86666666667,390106.0333333333,59485.53333333333,서울 강서구 염창동 284-84,37.546982941543,126.874871603971
올림픽공원(한국체대),9호선,51.810810810810814,1.2702702702702702,1710.972972972973,345.1621621621622,5589.513513513513,3734.7297297297296,12728.54054054054,4437.351351351352,14728.351351351352,12120.648648648648,10031.972972972972,7664.135135135135,6507.405405405405,6539.27027027027,6510.135135135135,7041.459459459459,7262.135135135135,8286.486486486487,7336.675675675676,9764.594594594597,7036.486486486487,10372.783783783783,8196.45945945946,10993.648648648648,10748.594594594597,12487.27027027027,13874.594594594597,14762.216216216217,15126.135135135137,17709.297297297297,8585.432432432432,14613.324324324323,9016.594594594597,9004.54054054054,11971.351351351352,8488.162162162162,10376.378378378378,8963.081081081082,3392.0810810810813,4499.972972972973,313.2162162162162,814.4324324324324,11.27027027027027,8.864864864864865,545760.0540540543,152882.75675675675,18223.35135135135,154393.64864864864,18259.054054054053,서울 송파구 방이동 89-28,37.5163389870117,127.130963675401
종합운동장,9호선,9.05,0.1833333333333333,1737.5833333333333,373.78333333333336,5141.85,1974.9,14211.166666666666,4247.316666666667,14654.5,9517.2,9291.266666666666,7342.5,5951.066666666667,4482.716666666666,6018.316666666667,4399.233333333334,6377.75,4708.933333333333,6891.7,5537.266666666666,6384.016666666666,5615.166666666667,6634.4,6010.883333333333,7836.783333333334,6901.65,10228.75,9283.9,12919.15,15241.266666666666,8126.433333333333,13432.433333333332,6425.116666666667,7893.966666666666,7252.983333333334,7417.05,6648.266666666666,7281.4,3240.6,4831.316666666667,429.8,1220.4666666666667,2.95,30.23333333333333,476063.7666666668,130866.43333333332,15547.066666666668,114235.63333333332,13508.133333333331,서울 송파구 잠실동 122,37.5111446632705,127.073849447402
중앙보훈병원,9호선,7.054054054054054,0.7027027027027027,2215.7297297297296,440.94594594594594,9251.594594594597,5125.081081081081,29411.864864864863,9618.54054054054,29758.432432432437,15886.378378378378,18804.72972972973,11308.18918918919,14407.135135135137,11354.108108108108,13848.0,7871.864864864865,12810.0,9103.837837837838,9930.324324324323,11484.162162162162,13193.72972972973,10269.702702702703,14506.405405405403,9317.108108108108,14066.702702702703,9218.54054054054,16542.27027027027,12352.81081081081,11879.18918918919,21842.72972972973,5459.756756756757,19963.783783783783,3923.7027027027034,10939.297297297297,3267.4324324324325,11057.216216216217,2362.7567567567567,11060.216216216217,713.2432432432432,5446.324324324324,67.89189189189189,1122.162162162162,0.4054054054054054,82.32432432432432,633295.6216216217,164136.7837837838,62291.56756756757,142969.48648648648,61896.54054054054,서울 강동구 둔촌동 8-1,37.52840258997037,127.14841167813621
증미,9호선,1.1166666666666667,0.0666666666666666,2225.6833333333334,697.2833333333333,6993.166666666667,2695.1,19775.83333333333,7121.5,19568.2,32926.78333333333,10688.833333333334,12422.483333333334,8735.2,7105.366666666667,8743.066666666668,7071.7,9050.816666666668,7478.916666666667,9306.133333333331,8112.4,9011.283333333333,8975.283333333333,9673.216666666667,9988.8,10241.266666666666,10660.316666666668,13472.816666666668,11631.833333333334,29382.63333333333,18827.55,10440.4,18055.366666666665,6586.083333333333,10149.533333333333,5678.516666666666,8713.533333333333,3890.533333333333,8186.316666666667,1542.1333333333334,5349.583333333333,175.15,1316.7333333333331,0.3333333333333333,13.316666666666666,594588.6833333333,156175.91666666666,39006.5,157857.2,39642.566666666666,서울 강서구 등촌동 666-40,37.558133059903305,126.86063675500975
한성백제,9호선,1.0,0.2432432432432432,700.2972972972973,178.51351351351352,2170.162162162162,1022.2162162162164,5622.486486486487,1461.027027027027,6977.405405405405,4813.378378378378,4165.4324324324325,3544.6216216216217,2812.108108108108,2384.945945945946,2755.054054054054,2342.783783783784,3184.9189189189187,2426.7027027027025,3275.2162162162163,2715.162162162162,3209.2702702702704,3008.108108108108,3500.864864864865,2858.891891891892,4054.027027027027,3365.3783783783783,4974.972972972973,3918.7027027027034,6160.783783783784,5922.4324324324325,2759.783783783784,5352.540540540541,2213.810810810811,3136.297297297297,2089.4864864864867,2794.0,1539.4054054054054,2700.3513513513512,487.8108108108109,1665.7297297297298,55.83783783783784,293.6756756756757,1.351351351351351,2.783783783783784,320621.2162162163,50650.56756756757,12060.918918918918,45062.35135135135,10846.135135135137,서울 송파구 방이동 88-17,37.5165379932802,127.116449169971
흑석(중앙대입구),9호선,8.066666666666666,0.35,3439.0666666666666,1103.95,5876.566666666667,6242.866666666667,16248.733333333334,11422.216666666667,21170.63333333333,21923.75,14367.45,16367.9,11886.2,14842.7,12521.45,11742.916666666666,14213.483333333334,13311.25,14445.083333333334,14013.7,14434.766666666666,12981.483333333334,16531.133333333335,13514.283333333333,19515.816666666666,14500.916666666666,24143.85,18583.85,20888.63333333333,26787.566666666666,12518.266666666666,21062.916666666668,10684.55,13696.2,10442.416666666666,12187.766666666666,9633.033333333333,12257.45,5253.966666666666,8268.616666666667,877.8,2008.9166666666667,1.7,78.08333333333333,727908.8166666668,209966.91666666663,49135.75,216688.9833333333,50210.66666666666,서울 동작구 흑석동 4,37.5091654719404,126.963463063008
가좌,경의선,2.5166666666666666,0.4,2443.1,243.88333333333333,6782.0,2847.266666666667,18506.13333333333,3480.5666666666666,22328.983333333334,7671.383333333333,10816.4,6897.5,8217.733333333334,5734.366666666667,7419.133333333333,5146.266666666666,7904.466666666666,6247.816666666667,7256.283333333334,7156.266666666666,6810.133333333333,7376.75,7056.133333333333,8027.766666666666,8146.083333333333,9396.133333333331,8466.666666666666,11008.966666666667,8726.633333333333,14842.65,5286.15,14118.466666666667,3903.2166666666662,8167.533333333334,3296.4333333333334,6773.433333333333,2558.116666666667,5694.266666666666,1013.9833333333332,4569.5,37.53333333333333,823.3333333333334,0.0666666666666666,0.85,485109.7666666668,104981.51666666666,41996.38333333333,94071.28333333334,42154.083333333336,서울 서대문구 남가좌동 296-10,37.5687541714336,126.914824171209
